user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U000320,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               518
U000321,          0, Low Frequency Users  ,          4.0,              2.0,        0.0, 0.0                ,               775
U000322,          0, Low Frequency Users  ,          5.0,              3.0,        1.0, 0.2                ,               802
U000323,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               760
U000324,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               261
U000325,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               387
U000326,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               649
U000327,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               677
U000328,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               300
U000329,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               289
U000330,          3, Bad Customers        ,          2.0,              0.0,        2.0, 1.0                ,               396
U000331,          3, Bad Customers        ,          4.0,              0.0,        1.0, 0.25               ,               349
U000332,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               720
U000333,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               374
U000334,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               505
U000335,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               532
U000336,          0, Low Frequency Users  ,          4.0,              2.0,        2.0, 0.5                ,               246
U000337,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               684
U000338,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               392
U000339,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               355
U000340,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               574
U000341,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               780
U000342,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               472
U000343,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               647
U000344,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               773
U000345,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               212
U000346,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               626
U000347,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               630
U000348,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               705
U000349,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               334
U000350,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               601
U000351,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               408
U000352,          0, Low Frequency Users  ,          4.0,              1.0,        2.0, 0.5                ,               521
U000353,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               391
U000354,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               328
