user_id,avg_order_value,monthly_spending,products_in_latest_month,categories_in_latest_month,product_prices_in_latest_month
U000396,1484.94,1484.94,['Pulse Such'],['Automotive'],[742.47]
U000397,96.56,96.56,['Harbor Hear'],['Books'],[96.56]
U000398,0.0,0.0,[],[],[]
U000399,3838.12,3838.12,"['GreenLeaf System', 'Pulse Skin']","['Electronics', 'Pet Supplies']","[1260.68, 28.04]"
U000400,0.0,0.0,[],[],[]
U000401,0.0,0.0,[],[],[]
U000402,0.0,0.0,[],[],[]
U000403,19.09,19.09,['Pulse Project'],['Pet Supplies'],[19.09]
U000404,0.0,0.0,[],[],[]
U000405,0.0,0.0,[],[],[]
U000406,0.0,0.0,[],[],[]
U000407,0.0,0.0,[],[],[]
U000408,0.0,0.0,[],[],[]
U000409,671.06,671.06,"['Harbor Draw', 'Everest Dog']","['Toys', 'Home & Kitchen']","[43.7, 269.98]"
U000410,131.2,131.2,"['Everest School', 'Nimbus Watch', 'Everest Network']","['Toys', 'Toys', 'Groceries']","[24.99, 61.71, 19.51]"
U000411,384.41999999999996,768.8399999999999,"['Orion Child', 'Nimbus State', 'Solace Life', 'NeoTech Decide', 'Zenith Leader', 'Everest Later']","['Pet Supplies', 'Sports', 'Automotive', 'Clothing', 'Toys', 'Toys']","[81.47, 121.64, 243.71, 168.44, 29.55, 13.01]"
U000412,508.4,508.4,"['Orion Pm', 'Orion Bag']","['Home & Kitchen', 'Beauty']","[167.79, 86.41]"
U000413,0.0,0.0,[],[],[]
U000414,0.0,0.0,[],[],[]
U000415,0.0,0.0,[],[],[]
U000416,685.355,1112.34,"['Acme Figure', 'Zenith Road', 'Willow May', 'Zenith Security', 'NeoTech Interesting']","['Home & Kitchen', 'Automotive', 'Home & Kitchen', 'Clothing', 'Home & Kitchen']","[263.8, 157.67, 255.94, 66.11, 368.82]"
U000417,12.47,12.47,['Nimbus Enough'],['Sports'],[12.47]
U000418,0.0,0.0,[],[],[]
U000419,0.0,0.0,[],[],[]
U000420,0.0,0.0,[],[],[]
U000421,0.0,0.0,[],[],[]
U000422,0.0,0.0,[],[],[]
U000423,0.0,0.0,[],[],[]
U000424,415.15,415.15,"['Willow Very', 'NeoTech Anything', 'Willow Agree', 'Zenith Gas']","['Beauty', 'Toys', 'Clothing', 'Pet Supplies']","[74.5, 52.83, 168.0, 59.91]"
U000425,65.31,65.31,['Harbor Necessary'],['Books'],[65.31]
U000426,0.0,0.0,[],[],[]
U000427,0.0,0.0,[],[],[]
U000428,0.0,0.0,[],[],[]
U000429,644.76,644.76,"['Solace Car', 'Solace All', 'Willow Break']","['Clothing', 'Sports', 'Beauty']","[135.38, 168.03, 5.29]"
U000430,0.0,0.0,[],[],[]
U000431,381.57,381.57,"['Orion Voice', 'NeoTech Nearly', 'Zenith Like', 'NeoTech Occur', 'Zenith Protect']","['Toys', 'Clothing', 'Books', 'Toys', 'Home & Kitchen']","[81.52, 65.06, 46.59, 84.48, 103.92]"
U000432,786.01,786.01,"['Astra Key', 'Everest Dog', 'Solace Interesting']","['Electronics', 'Home & Kitchen', 'Beauty']","[475.65, 269.98, 40.38]"
U000433,0.0,0.0,[],[],[]
U000434,0.0,0.0,[],[],[]
U000435,345.18,345.18,"['Zenith Reduce', 'Pulse Direction', 'Acme Stock', 'NeoTech Build']","['Books', 'Toys', 'Home & Kitchen', 'Clothing']","[25.57, 43.64, 128.31, 104.02]"
U000436,2673.43,2673.43,"['Zenith Great', 'Pulse Sea']","['Toys', 'Automotive']","[13.12, 886.77]"
U000437,42.19,42.19,['Nimbus Condition'],['Toys'],[42.19]
U000438,0.0,0.0,[],[],[]
U000439,0.0,0.0,[],[],[]
U000440,0.0,0.0,[],[],[]
U000441,542.2233333333334,886.21,"['Orion Follow', 'Everest Look']","['Automotive', 'Automotive']","[598.63, 143.79]"
U000442,0.0,0.0,[],[],[]
U000443,0.0,0.0,[],[],[]
U000444,0.0,0.0,[],[],[]
U000445,0.0,0.0,[],[],[]
U000446,0.0,0.0,[],[],[]
U000447,0.0,0.0,[],[],[]
U000448,0.0,0.0,[],[],[]
U000449,0.0,0.0,[],[],[]
U000450,0.0,0.0,[],[],[]
U000451,93.62,93.62,['Harbor Authority'],['Toys'],[46.81]
U000452,0.0,0.0,[],[],[]
U000453,0.0,0.0,[],[],[]
U000454,0.0,0.0,[],[],[]
U000455,715.83,715.83,['Solace Risk'],['Home & Kitchen'],[238.61]
U000456,385.98,385.98,"['NeoTech Clear', 'Orion View', 'Nimbus Much']","['Pet Supplies', 'Clothing', 'Sports']","[63.38, 49.66, 223.28]"
U000457,0.0,0.0,[],[],[]
U000458,2868.55,2868.55,"['Nimbus Every', 'GreenLeaf Call', 'Everest She', 'Everest Factor']","['Home & Kitchen', 'Electronics', 'Pet Supplies', 'Clothing']","[90.82, 865.55, 19.35, 142.38]"
U000459,0.0,0.0,[],[],[]
U000460,0.0,0.0,[],[],[]
U000461,0.0,0.0,[],[],[]
U000462,0.0,0.0,[],[],[]
U000463,0.0,0.0,[],[],[]
U000464,431.91499999999996,164.52,"['Willow Wall', 'GreenLeaf Look']","['Beauty', 'Beauty']","[123.68, 40.84]"
U000465,0.0,0.0,[],[],[]
U000466,0.0,0.0,[],[],[]
U000467,0.0,0.0,[],[],[]
U000468,0.0,0.0,[],[],[]
U000469,0.0,0.0,[],[],[]
U000470,0.0,0.0,[],[],[]
U000471,283.05,283.05,"['Acme Whom', 'Orion Most', 'Everest Modern']","['Pet Supplies', 'Clothing', 'Books']","[24.98, 151.39, 35.56]"
U000472,0.0,0.0,[],[],[]
U000473,0.0,0.0,[],[],[]
U000474,0.0,0.0,[],[],[]
U000475,439.64,439.64,"['NeoTech Tend', 'Willow Imagine']","['Clothing', 'Home & Kitchen']","[61.15, 317.34]"
U000476,142.27,142.27,"['Pulse Seem', 'GreenLeaf Bill']","['Beauty', 'Clothing']","[28.49, 85.29]"
U000477,0.0,0.0,[],[],[]
U000478,0.0,0.0,[],[],[]
U000479,475.87,798.6,['GreenLeaf Glass'],['Electronics'],[798.6]
U000480,0.0,0.0,[],[],[]
U000481,662.22,662.22,['NeoTech Our'],['Electronics'],[662.22]
U000482,1673.2150000000001,3346.4300000000003,"['Willow Economy', 'NeoTech Truth', 'Willow Need', 'NeoTech Help', 'Pulse Eight']","['Beauty', 'Home & Kitchen', 'Electronics', 'Home & Kitchen', 'Beauty']","[177.95, 270.85, 1287.95, 12.72, 38.16]"
U000483,0.0,0.0,[],[],[]
U000484,0.0,0.0,[],[],[]
U000485,214.12,214.12,"['NeoTech A', 'Zenith Few']","['Clothing', 'Sports']","[33.41, 180.71]"
U000486,870.03,870.03,"['Harbor May', 'Harbor Case', 'Everest Summer', 'Nimbus Hit']","['Clothing', 'Beauty', 'Beauty', 'Electronics']","[59.96, 150.45, 82.39, 494.84]"
U000487,108.44,108.44,['Zenith Garden'],['Books'],[54.22]
U000488,0.0,0.0,[],[],[]
U000489,0.0,0.0,[],[],[]
U000490,171.28,171.28,['Orion Vote'],['Toys'],[85.64]
U000491,0.0,0.0,[],[],[]
U000492,0.0,0.0,[],[],[]
U000493,0.0,0.0,[],[],[]
U000494,2460.43,2460.43,"['NeoTech Food', 'Harbor Foreign', 'Pulse Security', 'Nimbus Sell']","['Groceries', 'Automotive', 'Electronics', 'Sports']","[2.48, 68.33, 1075.65, 165.03]"
U000495,0.0,0.0,[],[],[]
U000496,0.0,0.0,[],[],[]
U000497,0.0,0.0,[],[],[]
U000498,0.0,0.0,[],[],[]
U000499,0.0,0.0,[],[],[]
U000500,0.0,0.0,[],[],[]
U000501,0.0,0.0,[],[],[]
U000502,0.0,0.0,[],[],[]
U000503,80.66,80.66,['Acme Answer'],['Clothing'],[80.66]
U000504,0.0,0.0,[],[],[]
U000505,0.0,0.0,[],[],[]
U000506,0.0,0.0,[],[],[]
U000507,0.0,0.0,[],[],[]
U000508,0.0,0.0,[],[],[]
U000509,0.0,0.0,[],[],[]
U000510,218.42,218.42,['Astra Lose'],['Beauty'],[218.42]
U000511,0.0,0.0,[],[],[]
U000512,0.0,0.0,[],[],[]
U000513,0.0,0.0,[],[],[]
U000514,309.21,165.54,['Harbor Property'],['Books'],[82.77]
U000515,248.92,248.92,"['Zenith Different', 'Harbor Difference', 'Zenith Story', 'Solace Even']","['Toys', 'Books', 'Groceries', 'Clothing']","[79.55, 51.52, 13.85, 90.15]"
U000516,0.0,0.0,[],[],[]
U000517,0.0,0.0,[],[],[]
U000518,0.0,0.0,[],[],[]
U000519,0.0,0.0,[],[],[]
U000520,0.0,0.0,[],[],[]
U000521,2235.22,2235.22,"['Nimbus When', 'NeoTech Write', 'Willow Sing']","['Clothing', 'Electronics', 'Groceries']","[67.54, 1038.94, 22.26]"
U000522,143.16,143.16,"['Willow Data', 'Solace Media']","['Sports', 'Toys']","[27.24, 115.92]"
U000523,0.0,0.0,[],[],[]
U000524,532.0333333333333,425.45,"['Everest Later', 'Willow Into', 'Acme Off']","['Toys', 'Clothing', 'Electronics']","[13.01, 103.59, 295.84]"
U000525,0.0,0.0,[],[],[]
U000526,0.0,0.0,[],[],[]
U000527,0.0,0.0,[],[],[]
U000528,0.0,0.0,[],[],[]
U000529,0.0,0.0,[],[],[]
U000530,395.47,395.47,"['Solace Particular', 'Orion Record', 'Harbor Financial']","['Pet Supplies', 'Pet Supplies', 'Sports']","[100.33, 53.16, 241.98]"
U000531,0.0,0.0,[],[],[]
U000532,46.87,46.87,['GreenLeaf Age'],['Books'],[46.87]
U000533,87.46,87.46,['NeoTech Although'],['Beauty'],[87.46]
U000534,0.0,0.0,[],[],[]
U000535,186.13,186.13,['GreenLeaf Century'],['Clothing'],[186.13]
U000536,311.21,311.21,"['Nimbus Hospital', 'Everest Cultural']","['Toys', 'Beauty']","[95.02, 121.17]"
U000537,0.0,0.0,[],[],[]
U000538,0.0,0.0,[],[],[]
U000539,83.11,83.11,['Nimbus Report'],['Beauty'],[83.11]
U000540,205.33,205.33,"['Orion Begin', 'Orion Tonight', 'Harbor Suggest']","['Automotive', 'Books', 'Pet Supplies']","[36.52, 70.39, 61.9]"
U000541,0.0,0.0,[],[],[]
U000542,293.13,293.13,"['NeoTech Collection', 'Zenith Now']","['Sports', 'Pet Supplies']","[125.28, 42.57]"
U000543,0.0,0.0,[],[],[]
U000544,0.0,0.0,[],[],[]
U000545,280.735,457.45,"['Harbor Main', 'GreenLeaf Century', 'Willow Out']","['Beauty', 'Clothing', 'Books']","[99.78, 186.13, 57.18]"
U000546,2510.02,2510.02,"['Astra Dream', 'Nimbus Word', 'Nimbus Return']","['Sports', 'Electronics', 'Electronics']","[36.4, 1835.32, 319.15]"
U000547,0.0,0.0,[],[],[]
U000548,0.0,0.0,[],[],[]
U000549,490.18,490.18,"['Willow Determine', 'Zenith Factor']","['Automotive', 'Beauty']","[344.26, 48.64]"
U000550,0.0,0.0,[],[],[]
U000551,0.0,0.0,[],[],[]
U000552,0.0,0.0,[],[],[]
U000553,73.31,73.31,['Pulse Street'],['Home & Kitchen'],[73.31]
U000554,0.0,0.0,[],[],[]
U000555,52.53,52.53,['Willow Cell'],['Books'],[52.53]
U000556,0.0,0.0,[],[],[]
U000557,0.0,0.0,[],[],[]
U000558,0.0,0.0,[],[],[]
U000559,0.0,0.0,[],[],[]
U000560,0.0,0.0,[],[],[]
U000561,0.0,0.0,[],[],[]
U000562,168.05,168.05,['Harbor Follow'],['Sports'],[168.05]
U000563,0.0,0.0,[],[],[]
U000564,757.85,757.85,"['NeoTech Fine', 'Orion Debate', 'Nimbus Deal', 'Pulse Surface']","['Groceries', 'Electronics', 'Books', 'Groceries']","[17.03, 712.19, 22.47, 6.16]"
U000565,0.0,0.0,[],[],[]
U000566,0.0,0.0,[],[],[]
U000567,1484.125,1985.67,"['Nimbus Safe', 'Zenith School', 'Nimbus Stay', 'Orion Class']","['Automotive', 'Toys', 'Toys', 'Sports']","[413.42, 81.17, 34.96, 314.64]"
U000568,238.3,238.3,"['Acme Lead', 'GreenLeaf Bill', 'Astra Federal']","['Sports', 'Clothing', 'Pet Supplies']","[146.49, 85.29, 6.52]"
U000569,0.0,0.0,[],[],[]
U000570,320.5833333333333,452.54,"['Solace Professional', 'GreenLeaf Look', 'Pulse Can']","['Sports', 'Beauty', 'Beauty']","[257.99, 40.84, 153.71]"
U000571,466.9,466.9,['NeoTech Week'],['Sports'],[233.45]
U000572,0.0,0.0,[],[],[]
U000573,0.0,0.0,[],[],[]
U000574,0.0,0.0,[],[],[]
U000575,0.0,0.0,[],[],[]
U000576,0.0,0.0,[],[],[]
U000577,0.0,0.0,[],[],[]
U000578,0.0,0.0,[],[],[]
U000579,0.0,0.0,[],[],[]
U000580,0.0,0.0,[],[],[]
U000581,0.0,0.0,[],[],[]
U000582,0.0,0.0,[],[],[]
U000583,568.735,368.91,"['NeoTech Particular', 'Acme Air']","['Home & Kitchen', 'Electronics']","[122.6, 246.31]"
U000584,0.0,0.0,[],[],[]
U000585,0.0,0.0,[],[],[]
U000586,843.32,843.32,"['Acme Their', 'GreenLeaf List', 'Harbor Hear', 'Astra Congress', 'Harbor Cost']","['Books', 'Beauty', 'Books', 'Toys', 'Automotive']","[16.13, 59.13, 96.56, 9.98, 661.52]"
U000587,0.0,0.0,[],[],[]
U000588,31.35,31.35,"['Willow Never', 'Nimbus When']","['Groceries', 'Books']","[12.97, 18.38]"
U000589,0.0,0.0,[],[],[]
U000590,0.0,0.0,[],[],[]
U000591,970.29,970.29,"['Acme Rich', 'NeoTech Guess', 'NeoTech These']","['Sports', 'Automotive', 'Groceries']","[238.36, 236.7, 18.51]"
U000592,0.0,0.0,[],[],[]
U000593,0.0,0.0,[],[],[]
U000594,533.63,533.63,"['Solace Civil', 'Solace A', 'GreenLeaf Idea']","['Automotive', 'Home & Kitchen', 'Electronics']","[160.18, 47.18, 279.09]"
U000595,0.0,0.0,[],[],[]
U000596,0.0,0.0,[],[],[]
U000597,32.95,56.65,"['Pulse Month', 'NeoTech Direction']","['Groceries', 'Groceries']","[8.99, 29.68]"
U000598,0.0,0.0,[],[],[]
U000599,0.0,0.0,[],[],[]
U000600,0.0,0.0,[],[],[]
U000601,0.0,0.0,[],[],[]
U000602,0.0,0.0,[],[],[]
U000603,0.0,0.0,[],[],[]
U000604,0.0,0.0,[],[],[]
U000605,107.69,107.69,"['Harbor Opportunity', 'NeoTech Must']","['Books', 'Clothing']","[56.04, 51.65]"
U000606,1211.07,1211.07,"['Solace The', 'Pulse Design']","['Sports', 'Electronics']","[377.51, 416.78]"
U000607,1103.05,1103.05,"['Solace Hundred', 'Solace Including', 'Orion Treat']","['Pet Supplies', 'Home & Kitchen', 'Automotive']","[51.8, 386.33, 664.92]"
U000608,55.76,55.76,['Zenith Part'],['Pet Supplies'],[55.76]
U000609,0.0,0.0,[],[],[]
U000610,200.79,258.51,"['Willow Eye', 'Everest Read', 'Acme Popular']","['Books', 'Books', 'Beauty']","[84.86, 3.69, 84.98]"
U000611,0.0,0.0,[],[],[]
U000612,0.0,0.0,[],[],[]
U000613,0.0,0.0,[],[],[]
U000614,455.99,455.99,"['Harbor Reduce', 'Harbor Movement', 'Nimbus Job', 'Solace Member']","['Groceries', 'Automotive', 'Toys', 'Sports']","[46.4, 213.25, 71.59, 53.16]"
U000615,0.0,0.0,[],[],[]
U000616,0.0,0.0,[],[],[]
U000617,0.0,0.0,[],[],[]
U000618,0.0,0.0,[],[],[]
U000619,11.89,11.89,"['Pulse Require', 'Willow Break']","['Groceries', 'Beauty']","[6.6, 5.29]"
U000620,0.0,0.0,[],[],[]
U000621,0.0,0.0,[],[],[]
U000622,0.0,0.0,[],[],[]
U000623,299.1766666666667,669.63,"['Solace Policy', 'Willow Answer']","['Sports', 'Electronics']","[270.77, 398.86]"
U000624,0.0,0.0,[],[],[]
U000625,101.9,101.9,"['Solace Commercial', 'Harbor Production']","['Groceries', 'Clothing']","[26.74, 75.16]"
U000626,0.0,0.0,[],[],[]
U000627,0.0,0.0,[],[],[]
U000628,996.18,996.18,"['Willow Eye', 'Nimbus Place', 'Acme Idea']","['Books', 'Electronics', 'Sports']","[84.86, 651.6, 259.72]"
U000629,186.51,186.51,"['Solace Institution', 'Astra Well']","['Clothing', 'Clothing']","[11.57, 174.94]"
U000630,0.0,0.0,[],[],[]
U000631,591.19,591.19,"['Pulse Against', 'NeoTech Everybody', 'Nimbus Affect', 'Harbor Two', 'Acme Sense']","['Sports', 'Automotive', 'Books', 'Books', 'Beauty']","[175.83, 329.14, 39.34, 13.77, 33.11]"
U000632,0.0,0.0,[],[],[]
U000633,0.0,0.0,[],[],[]
U000634,50.81,50.81,['Pulse Join'],['Clothing'],[50.81]
U000635,0.0,0.0,[],[],[]
U000636,21.74,21.74,['Harbor Pick'],['Clothing'],[21.74]
U000637,0.0,0.0,[],[],[]
U000638,743.56,743.56,"['Orion Coach', 'Acme Vote']","['Electronics', 'Pet Supplies']","[649.28, 47.14]"
U000639,0.0,0.0,[],[],[]
U000640,0.0,0.0,[],[],[]
U000641,0.0,0.0,[],[],[]
U000642,71.86,71.86,"['Astra Question', 'NeoTech Style']","['Groceries', 'Books']","[21.71, 50.15]"
U000643,293.24,293.24,['GreenLeaf Charge'],['Home & Kitchen'],[293.24]
U000644,61.59,61.59,['Willow Evening'],['Toys'],[61.59]
U000645,544.6,544.6,"['Acme Military', 'Orion Clearly']","['Home & Kitchen', 'Automotive']","[47.82, 496.78]"
U000646,0.0,0.0,[],[],[]
U000647,0.0,0.0,[],[],[]
U000648,0.0,0.0,[],[],[]
U000649,0.0,0.0,[],[],[]
U000650,353.07,186.92,"['GreenLeaf Learn', 'Pulse Understand']","['Beauty', 'Home & Kitchen']","[111.42, 75.5]"
U000651,27.81,27.81,['Acme Cause'],['Books'],[9.27]
U000652,0.0,0.0,[],[],[]
U000653,0.0,0.0,[],[],[]
U000654,1896.65,1896.65,"['Orion Society', 'Nimbus Young', 'NeoTech Test']","['Electronics', 'Beauty', 'Groceries']","[1551.98, 167.72, 9.23]"
U000655,0.0,0.0,[],[],[]
U000656,0.0,0.0,[],[],[]
U000657,0.0,0.0,[],[],[]
U000658,0.0,0.0,[],[],[]
U000659,0.0,0.0,[],[],[]
U000660,0.0,0.0,[],[],[]
U000661,0.0,0.0,[],[],[]
U000662,0.0,0.0,[],[],[]
U000663,0.0,0.0,[],[],[]
U000664,0.0,0.0,[],[],[]
U000665,0.0,0.0,[],[],[]
U000666,0.0,0.0,[],[],[]
U000667,0.0,0.0,[],[],[]
U000668,0.0,0.0,[],[],[]
U000669,165.03,165.03,['Willow Just'],['Beauty'],[165.03]
U000670,0.0,0.0,[],[],[]
U000671,208.7,208.7,"['Nimbus Present', 'GreenLeaf Reflect', 'GreenLeaf Reduce', 'GreenLeaf Its']","['Pet Supplies', 'Groceries', 'Pet Supplies', 'Beauty']","[53.5, 11.78, 93.58, 49.84]"
U000672,36.95,36.95,['NeoTech Power'],['Toys'],[36.95]
U000673,0.0,0.0,[],[],[]
U000674,0.0,0.0,[],[],[]
U000675,1435.18,1435.18,"['Everest Great', 'Willow Remain', 'Orion Race']","['Sports', 'Clothing', 'Automotive']","[342.98, 128.37, 492.48]"
U000676,535.95,535.95,"['Solace Particular', 'Nimbus Wide', 'Astra Tend']","['Toys', 'Pet Supplies', 'Clothing']","[27.21, 94.59, 106.52]"
U000677,226.2,226.2,['NeoTech School'],['Home & Kitchen'],[75.4]
U000678,0.0,0.0,[],[],[]
U000679,0.0,0.0,[],[],[]
U000680,0.0,0.0,[],[],[]
U000681,0.0,0.0,[],[],[]
U000682,0.0,0.0,[],[],[]
U000683,0.0,0.0,[],[],[]
U000684,735.5,434.67,['Willow Prove'],['Automotive'],[434.67]
U000685,1771.9,1771.9,"['Harbor Property', 'Astra Likely', 'Orion Thus', 'GreenLeaf Able']","['Books', 'Automotive', 'Electronics', 'Home & Kitchen']","[82.77, 687.51, 423.67, 154.28]"
U000686,0.0,0.0,[],[],[]
U000687,20.15,20.15,['Willow Newspaper'],['Groceries'],[20.15]
U000688,239.16,239.16,"['Everest Drop', 'Zenith Factor']","['Groceries', 'Beauty']","[31.08, 48.64]"
U000689,0.0,0.0,[],[],[]
U000690,0.0,0.0,[],[],[]
U000691,0.0,0.0,[],[],[]
U000692,0.0,0.0,[],[],[]
U000693,0.0,0.0,[],[],[]
U000694,0.0,0.0,[],[],[]
U000695,313.555,145.05,"['Harbor Body', 'GreenLeaf West']","['Groceries', 'Groceries']","[26.28, 39.59]"
U000696,0.0,0.0,[],[],[]
U000697,0.0,0.0,[],[],[]
U000698,0.0,0.0,[],[],[]
U000699,0.0,0.0,[],[],[]
U000700,0.0,0.0,[],[],[]
U000701,56.87,56.87,['GreenLeaf Mr'],['Beauty'],[56.87]
U000702,764.24,764.24,"['Orion Range', 'Zenith Foreign', 'GreenLeaf Century', 'Zenith School']","['Sports', 'Automotive', 'Clothing', 'Toys']","[159.14, 337.8, 186.13, 81.17]"
U000703,0.0,0.0,[],[],[]
U000704,1815.76,1815.76,"['Nimbus Lawyer', 'Everest Parent', 'Acme Real', 'Everest So']","['Automotive', 'Sports', 'Sports', 'Sports']","[696.74, 235.46, 154.57, 32.25]"
U000705,128.28,128.28,['NeoTech Process'],['Pet Supplies'],[42.76]
U000706,0.0,0.0,[],[],[]
U000707,0.0,0.0,[],[],[]
U000708,0.0,0.0,[],[],[]
U000709,0.0,0.0,[],[],[]
U000710,0.0,0.0,[],[],[]
U000711,0.0,0.0,[],[],[]
U000712,0.0,0.0,[],[],[]
U000713,221.055,225.87,['Acme Live'],['Automotive'],[225.87]
U000714,0.0,0.0,[],[],[]
U000715,0.0,0.0,[],[],[]
U000716,341.61,341.61,"['Harbor Free', 'Solace Environmental', 'Willow History']","['Clothing', 'Books', 'Beauty']","[113.22, 13.24, 101.93]"
U000717,0.0,0.0,[],[],[]
U000718,0.0,0.0,[],[],[]
U000719,0.0,0.0,[],[],[]
U000720,0.0,0.0,[],[],[]
U000721,109.53,109.53,['Acme Those'],['Toys'],[109.53]
U000722,0.0,0.0,[],[],[]
U000723,0.0,0.0,[],[],[]
U000724,0.0,0.0,[],[],[]
U000725,457.735,401.84,"['GreenLeaf Medical', 'Orion Financial']","['Toys', 'Sports']","[68.12, 166.86]"
U000726,0.0,0.0,[],[],[]
U000727,0.0,0.0,[],[],[]
U000728,197.04,197.04,['Orion Writer'],['Beauty'],[98.52]
U000729,0.0,0.0,[],[],[]
U000730,294.45,294.45,['Orion Television'],['Pet Supplies'],[98.15]
U000731,796.28,796.28,"['GreenLeaf Or', 'Solace Let', 'Astra Enter']","['Automotive', 'Clothing', 'Toys']","[531.53, 220.52, 44.23]"
U000732,49.59,49.59,['GreenLeaf Into'],['Toys'],[49.59]
U000733,0.0,0.0,[],[],[]
U000734,0.0,0.0,[],[],[]
U000735,387.86,387.86,"['Pulse Seem', 'Zenith Performance', 'Astra Brother', 'Harbor Several']","['Beauty', 'Pet Supplies', 'Pet Supplies', 'Sports']","[28.49, 81.32, 20.84, 257.21]"
U000736,0.0,0.0,[],[],[]
U000737,0.0,0.0,[],[],[]
U000738,0.0,0.0,[],[],[]
U000739,0.0,0.0,[],[],[]
U000740,0.0,0.0,[],[],[]
U000741,0.0,0.0,[],[],[]
U000742,0.0,0.0,[],[],[]
U000743,1251.31,1251.31,"['NeoTech Body', 'Acme Subject', 'Orion After']","['Sports', 'Automotive', 'Electronics']","[133.34, 383.26, 351.45]"
U000744,0.0,0.0,[],[],[]
U000745,1017.11,1017.11,"['GreenLeaf Idea', 'Orion Owner']","['Electronics', 'Electronics']","[279.09, 738.02]"
U000746,0.0,0.0,[],[],[]
U000747,18.31,18.31,['Acme Wrong'],['Clothing'],[18.31]
U000748,0.0,0.0,[],[],[]
U000749,340.58,340.58,"['Solace Will', 'Solace Throw']","['Pet Supplies', 'Home & Kitchen']","[72.64, 195.3]"
U000750,0.0,0.0,[],[],[]
U000751,0.0,0.0,[],[],[]
U000752,0.0,0.0,[],[],[]
U000753,98.81,98.81,['NeoTech In'],['Toys'],[98.81]
U000754,0.0,0.0,[],[],[]
U000755,0.0,0.0,[],[],[]
U000756,0.0,0.0,[],[],[]
U000757,0.0,0.0,[],[],[]
U000758,0.0,0.0,[],[],[]
U000759,0.0,0.0,[],[],[]
U000760,0.0,0.0,[],[],[]
U000761,0.0,0.0,[],[],[]
U000762,0.0,0.0,[],[],[]
U000763,737.24,737.24,"['Willow Beyond', 'Solace Situation']","['Home & Kitchen', 'Home & Kitchen']","[208.34, 112.22]"
U000764,0.0,0.0,[],[],[]
U000765,268.79,268.79,"['Astra Be', 'Astra Dream', 'Willow Very']","['Clothing', 'Sports', 'Beauty']","[157.89, 36.4, 74.5]"
U000766,0.0,0.0,[],[],[]
U000767,20.94,20.94,['Astra Work'],['Books'],[10.47]
U000768,0.0,0.0,[],[],[]
U000769,0.0,0.0,[],[],[]
U000770,1046.44,1046.44,"['Nimbus Establish', 'Astra Receive', 'Willow Treatment']","['Home & Kitchen', 'Electronics', 'Automotive']","[74.41, 320.65, 576.97]"
U000771,0.0,0.0,[],[],[]
U000772,342.6,630.86,"['Solace Create', 'Zenith Behavior', 'Harbor Hear']","['Clothing', 'Electronics', 'Groceries']","[97.47, 178.96, 39.0]"
U000773,1944.31,1944.31,"['Zenith Wrong', 'Astra Daughter', 'Zenith Happy', 'Acme Off', 'Zenith Begin']","['Beauty', 'Toys', 'Electronics', 'Electronics', 'Electronics']","[29.9, 7.92, 951.69, 295.84, 363.12]"
U000774,665.14,665.14,"['Solace All', 'Pulse Daughter', 'Harbor Ability', 'Orion Night', 'Zenith Environmental']","['Sports', 'Pet Supplies', 'Sports', 'Groceries', 'Groceries']","[168.03, 34.32, 107.38, 1.78, 15.79]"
U000775,0.0,0.0,[],[],[]
U000776,0.0,0.0,[],[],[]
U000777,0.0,0.0,[],[],[]
U000778,4283.43,4283.43,"['Pulse Start', 'Solace Part', 'Willow Peace', 'Orion Get']","['Home & Kitchen', 'Pet Supplies', 'Automotive', 'Automotive']","[85.79, 15.63, 676.95, 974.16]"
U000779,477.87,477.87,['Pulse Reveal'],['Beauty'],[159.29]
U000780,0.0,0.0,[],[],[]
U000781,0.0,0.0,[],[],[]
U000782,81.88,81.88,['Orion Laugh'],['Sports'],[81.88]
U000783,0.0,0.0,[],[],[]
U000784,621.2366666666667,882.08,['GreenLeaf It'],['Home & Kitchen'],[441.04]
U000785,0.0,0.0,[],[],[]
U000786,0.0,0.0,[],[],[]
U000787,0.0,0.0,[],[],[]
U000788,365.24,365.24,['Harbor Wrong'],['Sports'],[365.24]
U000789,0.0,0.0,[],[],[]
U000790,0.0,0.0,[],[],[]
U000791,0.0,0.0,[],[],[]
U000792,0.0,0.0,[],[],[]
U000793,1020.38,846.79,"['Harbor Be', 'Zenith Citizen', 'NeoTech Who', 'GreenLeaf Interview']","['Clothing', 'Pet Supplies', 'Home & Kitchen', 'Automotive']","[49.21, 31.35, 239.55, 224.43]"
U000794,0.0,0.0,[],[],[]
U000795,252.27,327.22,"['Solace Follow', 'Astra Support']","['Beauty', 'Toys']","[6.79, 106.81]"
U000796,456.3433333333334,87.48,['Zenith Game'],['Toys'],[87.48]
U000797,422.6,422.6,"['Zenith Clear', 'Harbor Medical', 'Solace Discuss']","['Pet Supplies', 'Clothing', 'Sports']","[74.5, 17.96, 237.68]"
U000798,0.0,0.0,[],[],[]
U000799,0.0,0.0,[],[],[]
U000800,0.0,0.0,[],[],[]
U000801,970.725,1662.63,"['Pulse Natural', 'Orion Speech']","['Home & Kitchen', 'Electronics']","[91.33, 694.32]"
U000802,0.0,0.0,[],[],[]
U000803,72.33,72.33,['Harbor Crime'],['Toys'],[72.33]
U000804,0.0,0.0,[],[],[]
U000805,0.0,0.0,[],[],[]
